movie_id,title,overview,genre_ids,split
7311,Wimbledon,"Britain’s Peter Colt has never quite lived up to his dreams of tennis stardom. Once ranked as high as number 11 in the world, the journeyman veteran has watched his number slip to 119 as his confidence","[35, 10749]",test
8681,Child's Play 3,"Eight years after seemingly destroying the killer doll, teen Andy Barclay is placed in a military school, and the spirit","[27, 53]",test
4758,Silver Streak,A somewhat daffy book editor on a rail trip from Los Angeles to Chicago thinks that he sees a murdered man thrown from the train. When he,"[35, 80, 10749, 53, 28]",test
2188,The Texas Chain Saw Massacre,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way, they stumble",[27],test
9278,Cosmopolis,Riding across Manhattan in a stretch limo during a riot in order to,[18],test
9375,The House,"When Scott and Kate Johansen’s daughter gets into the college of her dreams it’s cause for celebration. That is, until Scott and Kate learn that the scholarship they were counting on didn’t come through, and they’re now on the hook for tuition they can’t begin to afford. With","[35, 80]",test
2504,Only Lovers Left Alive,"A depressed musician reunites with his lover. However, their romance, already played over","[18, 10749, 14]",test
7361,Sabrina,"Sabrina Fairchild, a chauffeur's daughter, grew up at the Long Island estate of the wealthy Larrabee family enchanted with their sparkling world of privilege and wealth, but she's especially enamored of younger son David, a charming playboy. After the once plain Sabrina returns from a","[10749, 18, 35]",test
8890,21 & Over,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts",[35],test
5301,Taxidermia,"Grotesquely surreal offering charting three male generations of the same bizarre family, including a pervert who","[18, 27, 35]",test
7172,Cold Prey,"When one of them breaks a leg, five friends snowboarding in the Norwegian mountains","[27, 9648, 53]",test
44,Gabriel's Inferno: Part III,The final part of the film adaption of the erotic romance novel Gabriel's,"[10749, 18]",test
5765,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in","[12, 28]",test
5260,Alan Partridge: Alpha Papa,"When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion",[35],test
9326,Horse Girl,"A socially awkward woman with a fondness for arts and crafts, horses, and",[18],test
202,Green Snake,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in","[16, 14, 28, 12]",test
7655,The Eiger Sanction,"A classical art professor and collector, who doubles as a professional assassin, is","[28, 12, 18]",test
2662,"Ciao, Professore!","A bureaucratic snafu sends Marco Tullio Sperelli, a portly, middle-aged northern",[35],test
1696,Irma la Douce,"When a naive policeman falls in love with a prostitute, he doesn’t want her","[10749, 35]",test
7162,Pacific Heights,A couple works hard to renovate their dream house and become landlords to,"[53, 18, 9648]",test
158,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an",[18],test
9686,School for Scoundrels,"In the hope of winning the woman of his dreams, Amanda, lovelorn meter-reader Roger Wadell enrolls in a secret confidence-building class. The course's title takes on much more meaning when he discovers that his egomaniacal professor","[35, 10749]",test
3226,Climax,"When a dance troupe is lured to an empty school, a bowl of drug-laced sangria causes their jubilant rehearsal to descend","[27, 18]",test
5555,A Cinderella Story,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about","[35, 10751, 10749]",test
8549,The Mexican,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The","[28, 35, 80, 10749]",test
1608,Predestination,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his","[878, 53]",test
2571,No,"In 1988, Chilean military dictator Augusto Pinochet, due to international pressure, is forced to call a plebiscite on his presidency. The country will vote ‘Yes’ or ‘No’ to Pinochet extending his rule for another eight years. Opposition leaders for the ‘No’ vote","[18, 36]",test
6950,The Cheetah Girls 2,"Best friends Galleria, Chanel, Dorinda, and Aqua, A.K.A. the girl band ""The Cheetahs,"" get the opportunity of a lifetime when they strut their way to Barcelona, Spain, to perform","[10751, 35, 18, 10402, 10770]",test
8108,The Den,A young woman studying the habits of webcam chat users from the apparent safety of her apartment witnesses a brutal murder online and is,"[27, 53, 9648]",test
1253,Barbie: Princess Charm School,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But","[10751, 16, 14]",test
5341,The Eagle Has Landed,When the Nazi high command learns in late 1943 that Winston Churchill will be spending time at a country estate in,"[12, 18, 28, 53, 10752]",test
1474,Key Largo,"A hurricane swells outside, but it's nothing compared to the storm within the hotel at Key Largo. There, sadistic mobster","[80, 53]",test
3282,Cleopatra,"Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she","[18, 36, 10749]",test
963,Boyz n the Hood,"In the middle of the Los Angeles ghetto, drugs, robberies and shootings dominate everyday life. During these times, Furious tries to raise his son Tre to","[80, 18]",test
8661,The Break-Up,"Pushed to the breaking-up point after their latest 'why can't you do this one little thing for me?' argument, Brooke calls it quits with her boyfriend Gary. What follows is a hilarious series of remedies, war tactics, overtures and undermining tricks – all","[10749, 35]",test
4989,About a Boy,"Will Freeman is a good-looking, smooth-talking bachelor whose primary goal in life is avoiding any kind of responsibility. But when he invents an imaginary son in order to meet attractive single moms, Will gets a hilarious","[18, 35, 10749]",test
9883,Get a Job,Life after college graduation is not exactly going as planned for Will and Jillian who find themselves lost in a sea of increasingly strange jobs. But,"[18, 35]",test
3034,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her","[14, 12, 28, 10751, 10749]",test
2688,Kahaani,"Pregnant and alone in the city of Kolkata, a woman begins a relentless search","[9648, 53]",test
2482,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First,"[28, 12, 14]",test
4851,The Thieves,A gang of South Korean thieves team up with a Hong Kong crew to steal a diamond necklace,"[28, 80]",test
8942,To the Wonder,"After falling in love in Paris, Marina and Neil come to Oklahoma, where problems arise. Their","[18, 10749]",test
5456,Underworld: Evolution,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special","[14, 28, 53]",test
7706,God's Not Dead 2,"When a high school teacher is asked a question in class about Jesus, her reasoned response lands",[18],test
7658,World Trade Center,Two police officers struggle to survive when they become trapped beneath,"[18, 36, 53]",test
8952,Eight Legged Freaks,The residents of a rural mining town discover that an unfortunate chemical spill has caused hundreds of little spiders to mutate overnight to the size of SUVs. It's then up to mining engineer Chris,"[28, 35, 27, 53]",test
1644,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",A lonely widowed housewife does her daily chores and takes care of her apartment where she lives with her teenage,[18],test
6621,Into the Labyrinth,"When a kidnapping victim turns up alive after fifteen years, a","[53, 9648]",test
5564,Halloween II,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted","[27, 53]",test
939,Another Round,Four stagnant high school teachers decide to test out a theory that,"[35, 18]",test
9245,I'm So Excited!,Something has gone wrong with the landing gear of a plane en route from Madrid to Mexico City. The group of eccentric travelers on,[35],test
7335,Senseless,A student gets his senses enhanced by an,"[35, 10749]",test
5848,The Tearsmith,"Adopted together after a tough childhood in an orphanage, Nica and","[10749, 18]",test
2053,Air,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball,"[18, 36]",test
1987,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together,","[14, 12]",test
9387,Snow Dogs,"When a Miami dentist inherits a team of sled dogs, he's got to","[35, 10751, 12]",test
